entry_time,exit_time,duration_min,direction,entry_price,exit_price,sl,tp,status,pnl
2024-01-05 22:00:00,2024-01-08 00:00:00,3000.0,buy,184.052,183.90913,183.90913,184.33774,lost,-0.14287
2024-01-05 22:15:00,2024-01-08 00:00:00,2985.0,buy,184.03,183.91258,183.91258,184.26483,lost,-0.11742
2024-01-05 22:30:00,2024-01-08 00:00:00,2970.0,buy,184.077,183.91454,183.91454,184.40192,lost,-0.16246
2024-01-05 23:45:00,2024-01-08 00:00:00,2895.0,buy,183.915,183.85331,183.85331,184.03838,lost,-0.06169
2024-01-08 00:00:00,2024-01-08 01:00:00,60.0,buy,183.791,184.0325,183.67025,184.0325,won,0.2415
2024-01-08 00:15:00,2024-01-08 01:00:00,45.0,buy,183.771,183.97211,183.67045,183.97211,won,0.20111
2024-01-08 00:30:00,2024-01-08 01:00:00,30.0,buy,183.749,183.91617,183.66542,183.91617,won,0.16717
2024-01-08 00:45:00,2024-01-08 01:00:00,15.0,buy,183.785,184.01901,183.66799,184.01901,won,0.23401
2024-01-08 03:15:00,2024-01-08 03:30:00,15.0,buy,183.838,183.72691,183.72691,184.06018,lost,-0.11109
2024-01-05 20:15:00,2024-01-08 03:45:00,3330.0,buy,184.201,183.64663,183.64663,185.30973,lost,-0.55437
2024-01-05 20:30:00,2024-01-08 03:45:00,3315.0,buy,184.262,183.65027,183.65027,185.48547,lost,-0.61173
2024-01-08 01:00:00,2024-01-08 03:45:00,165.0,buy,184.161,183.65864,183.65864,185.16573,lost,-0.50236
2024-01-08 01:15:00,2024-01-08 03:45:00,150.0,buy,184.185,183.65777,183.65777,185.23946,lost,-0.52723
2024-01-08 01:30:00,2024-01-08 03:45:00,135.0,buy,184.003,183.65557,183.65557,184.69786,lost,-0.34743
2024-01-08 01:45:00,2024-01-08 03:45:00,120.0,buy,184.04,183.65639,183.65639,184.80722,lost,-0.38361
2024-01-08 02:00:00,2024-01-08 03:45:00,105.0,buy,184.02,183.65672,183.65672,184.74657,lost,-0.36328
2024-01-08 02:15:00,2024-01-08 03:45:00,90.0,buy,184.044,183.65845,183.65845,184.8151,lost,-0.38555
2024-01-08 02:30:00,2024-01-08 03:45:00,75.0,buy,184.011,183.6606,183.6606,184.7118,lost,-0.3504
2024-01-08 02:45:00,2024-01-08 03:45:00,60.0,buy,183.967,183.65873,183.65873,184.58353,lost,-0.30827
2024-01-08 03:00:00,2024-01-08 03:45:00,45.0,buy,183.906,183.67582,183.67582,184.36635,lost,-0.23018
2024-01-08 03:30:00,2024-01-08 03:45:00,15.0,buy,183.726,183.64488,183.64488,183.88824,lost,-0.08112
2024-01-05 20:00:00,2024-01-08 05:00:00,3420.0,buy,184.147,183.61999,183.61999,185.20102,lost,-0.52701
2024-01-05 10:30:00,2024-01-08 05:15:00,4005.0,buy,183.843,183.54268,183.54268,184.44363,lost,-0.30032
2024-01-05 15:45:00,2024-01-08 05:15:00,3690.0,buy,184.12,183.55052,183.55052,185.25896,lost,-0.56948
2024-01-05 16:00:00,2024-01-08 05:15:00,3675.0,buy,184.109,183.54977,183.54977,185.22746,lost,-0.55923
2024-01-05 16:15:00,2024-01-08 05:15:00,3660.0,buy,184.037,183.55004,183.55004,185.01093,lost,-0.48696
2024-01-05 16:30:00,2024-01-08 05:15:00,3645.0,buy,184.209,183.54789,183.54789,185.53122,lost,-0.66111
2024-01-05 16:45:00,2024-01-08 05:15:00,3630.0,buy,184.294,183.54922,183.54922,185.78356,lost,-0.74478
2024-01-05 17:00:00,2024-01-08 05:15:00,3615.0,buy,183.829,183.53485,183.53485,184.41731,lost,-0.29415
2024-01-05 19:00:00,2024-01-08 05:15:00,3495.0,buy,184.067,183.44683,183.44683,185.30735,lost,-0.62017
2024-01-05 19:15:00,2024-01-08 05:15:00,3480.0,buy,184.102,183.45084,183.45084,185.40432,lost,-0.65116
2024-01-05 19:30:00,2024-01-08 05:15:00,3465.0,buy,184.125,183.45335,183.45335,185.4683,lost,-0.67165
2024-01-05 19:45:00,2024-01-08 05:15:00,3450.0,buy,184.164,183.54472,183.54472,185.40256,lost,-0.61928
2024-01-05 17:30:00,2024-01-08 06:00:00,3630.0,buy,183.803,183.43628,183.43628,184.53644,lost,-0.36672
2024-01-05 17:45:00,2024-01-08 06:00:00,3615.0,buy,183.791,183.43554,183.43554,184.50191,lost,-0.35546
2024-01-05 18:00:00,2024-01-08 06:00:00,3600.0,buy,183.772,183.43772,183.43772,184.44056,lost,-0.33428
2024-01-05 18:15:00,2024-01-08 06:00:00,3585.0,buy,183.912,183.43892,183.43892,184.85816,lost,-0.47308
2024-01-05 18:30:00,2024-01-08 06:00:00,3570.0,buy,183.925,183.44328,183.44328,184.88844,lost,-0.48172
2024-01-05 18:45:00,2024-01-08 06:00:00,3555.0,buy,184.097,183.44308,183.44308,185.40483,lost,-0.65392
2024-01-05 08:15:00,2024-01-08 08:00:00,4305.0,buy,183.905,183.33452,183.33452,185.04597,lost,-0.57048
2024-01-05 08:30:00,2024-01-08 08:00:00,4290.0,buy,184.076,183.33034,183.33034,185.56733,lost,-0.74566
2024-01-05 08:45:00,2024-01-08 08:00:00,4275.0,buy,184.018,183.33046,183.33046,185.39309,lost,-0.68754
2024-01-05 09:00:00,2024-01-08 08:00:00,4260.0,buy,183.873,183.32789,183.32789,184.96323,lost,-0.54511
2024-01-05 09:15:00,2024-01-08 08:00:00,4245.0,buy,183.932,183.3225,183.3225,185.15099,lost,-0.6095
2024-01-05 09:30:00,2024-01-08 08:00:00,4230.0,buy,183.956,183.32393,183.32393,185.22014,lost,-0.63207
2024-01-05 09:45:00,2024-01-08 08:00:00,4215.0,buy,183.937,183.32576,183.32576,185.15949,lost,-0.61124
2024-01-05 10:00:00,2024-01-08 08:00:00,4200.0,buy,183.881,183.3221,183.3221,184.99881,lost,-0.5589
2024-01-05 10:15:00,2024-01-08 08:00:00,4185.0,buy,183.772,183.33466,183.33466,184.64668,lost,-0.43734
2024-01-05 03:15:00,2024-01-08 08:15:00,4620.0,buy,183.765,183.30896,183.30896,184.67708,lost,-0.45604
2024-01-05 03:00:00,2024-01-08 11:30:00,4830.0,buy,183.742,183.20203,183.20203,184.82193,lost,-0.53997
2024-01-08 23:15:00,2024-01-09 01:00:00,105.0,buy,183.839,183.70679,183.70679,184.10341,lost,-0.13221
2024-01-08 23:30:00,2024-01-09 01:00:00,90.0,buy,183.849,183.70967,183.70967,184.12767,lost,-0.13933
2024-01-08 23:45:00,2024-01-09 01:00:00,75.0,buy,183.851,183.71172,183.71172,184.12955,lost,-0.13928
2024-01-09 00:00:00,2024-01-09 01:00:00,60.0,buy,183.854,183.73132,183.73132,184.09937,lost,-0.12268
2024-01-09 00:15:00,2024-01-09 01:00:00,45.0,buy,183.859,183.73165,183.73165,184.1137,lost,-0.12735
2024-01-09 00:30:00,2024-01-09 01:00:00,30.0,buy,183.84,183.75828,183.75828,184.00344,lost,-0.08172
2024-01-09 00:45:00,2024-01-09 01:00:00,15.0,buy,183.838,183.75826,183.75826,183.99748,lost,-0.07974
2024-01-08 23:00:00,2024-01-09 02:00:00,180.0,buy,183.828,183.63278,183.63278,184.21845,lost,-0.19522
2024-01-09 01:00:00,2024-01-09 02:00:00,60.0,buy,183.75,183.62203,183.62203,184.00594,lost,-0.12797
2024-01-09 01:15:00,2024-01-09 02:00:00,45.0,buy,183.757,183.6241,183.6241,184.0228,lost,-0.1329
2024-01-09 01:30:00,2024-01-09 02:00:00,30.0,buy,183.729,183.62448,183.62448,183.93803,lost,-0.10452
2024-01-09 01:45:00,2024-01-09 02:00:00,15.0,buy,183.756,183.62256,183.62256,184.02289,lost,-0.13344
2024-01-08 22:15:00,2024-01-09 02:30:00,255.0,buy,183.864,183.56133,183.56133,184.46934,lost,-0.30267
2024-01-08 22:30:00,2024-01-09 02:30:00,240.0,buy,183.881,183.58209,183.58209,184.47881,lost,-0.29891
2024-01-08 22:45:00,2024-01-09 02:30:00,225.0,buy,183.827,183.58334,183.58334,184.31433,lost,-0.24366
2024-01-09 02:00:00,2024-01-09 02:45:00,45.0,buy,183.661,183.54377,183.54377,183.89547,lost,-0.11723
2024-01-09 02:15:00,2024-01-09 02:45:00,30.0,buy,183.683,183.54321,183.54321,183.96258,lost,-0.13979
2024-01-08 20:45:00,2024-01-09 03:00:00,375.0,buy,183.775,183.40302,183.40302,184.51895,lost,-0.37198
2024-01-08 21:00:00,2024-01-09 03:00:00,360.0,buy,183.806,183.45431,183.45431,184.50938,lost,-0.35169
2024-01-08 21:15:00,2024-01-09 03:00:00,345.0,buy,183.803,183.45657,183.45657,184.49586,lost,-0.34643
2024-01-08 21:30:00,2024-01-09 03:00:00,330.0,buy,183.838,183.45817,183.45817,184.59765,lost,-0.37983
2024-01-08 21:45:00,2024-01-09 03:00:00,315.0,buy,183.861,183.46241,183.46241,184.65818,lost,-0.39859
2024-01-08 22:00:00,2024-01-09 03:00:00,300.0,buy,183.865,183.4947,183.4947,184.60559,lost,-0.3703
2024-01-09 02:30:00,2024-01-09 03:00:00,30.0,buy,183.579,183.4928,183.4928,183.75139,lost,-0.0862
2024-01-09 02:45:00,2024-01-09 03:00:00,15.0,buy,183.591,183.45325,183.45325,183.86651,lost,-0.13775
2024-01-09 03:00:00,2024-01-09 03:00:00,,buy,183.378,183.6209,183.25655,183.6209,won,0.2429
2024-01-08 20:15:00,2024-01-09 03:30:00,435.0,buy,183.708,183.21871,183.21871,184.68658,lost,-0.48929
2024-01-08 20:30:00,2024-01-09 03:30:00,420.0,buy,183.688,183.24087,183.24087,184.58226,lost,-0.44713
2024-01-09 06:30:00,2024-01-09 08:00:00,90.0,sell,183.092,183.39109,183.39109,182.49382,lost,-0.29909
2024-01-09 06:45:00,2024-01-09 08:00:00,75.0,sell,183.042,183.38933,183.38933,182.34733,lost,-0.34733
2024-01-09 07:00:00,2024-01-09 08:00:00,60.0,sell,183.087,183.38799,183.38799,182.48502,lost,-0.30099
2024-01-09 07:15:00,2024-01-09 08:00:00,45.0,sell,183.115,183.38688,183.38688,182.57123,lost,-0.27188
2024-01-09 07:30:00,2024-01-09 08:00:00,30.0,sell,183.203,183.34486,183.34486,182.91929,lost,-0.14186
2024-01-09 07:45:00,2024-01-09 08:00:00,15.0,sell,183.24,183.37029,183.37029,182.97941,lost,-0.13029
2024-01-09 08:00:00,2024-01-09 08:15:00,15.0,sell,183.38,183.47509,183.47509,183.18981,lost,-0.09509
2024-01-09 08:15:00,2024-01-09 09:30:00,75.0,sell,183.356,183.54941,183.54941,182.96918,lost,-0.19341
2024-01-09 08:30:00,2024-01-09 09:30:00,60.0,sell,183.302,183.54927,183.54927,182.80745,lost,-0.24727
2024-01-09 08:45:00,2024-01-09 09:30:00,45.0,sell,183.47,183.58354,183.58354,183.24292,lost,-0.11354
2024-01-09 09:00:00,2024-01-09 09:30:00,30.0,sell,183.43,183.59757,183.59757,183.09486,lost,-0.16757
2024-01-09 09:15:00,2024-01-09 09:30:00,15.0,sell,183.406,183.59807,183.59807,183.02187,lost,-0.19207
2024-01-09 09:30:00,2024-01-09 09:30:00,,sell,183.631,183.48045,183.70628,183.48045,won,0.15055
2024-01-09 10:00:00,2024-01-09 10:30:00,30.0,sell,183.699,183.38506,183.85597,183.38506,won,0.31394
2024-01-09 09:45:00,2024-01-09 11:00:00,75.0,sell,183.64,183.21491,183.85254,183.21491,won,0.42509
2024-01-09 13:30:00,2024-01-09 15:00:00,90.0,sell,183.234,183.44478,183.44478,182.81244,lost,-0.21078
2024-01-09 13:45:00,2024-01-09 15:00:00,75.0,sell,183.159,183.44315,183.44315,182.59069,lost,-0.28415
2024-01-09 14:00:00,2024-01-09 15:00:00,60.0,sell,183.243,183.44211,183.44211,182.84478,lost,-0.19911
2024-01-09 14:15:00,2024-01-09 15:00:00,45.0,sell,183.217,183.44085,183.44085,182.7693,lost,-0.22385
2024-01-09 14:30:00,2024-01-09 15:00:00,30.0,sell,183.299,183.4405,183.4405,183.01599,lost,-0.1415
2024-01-09 14:45:00,2024-01-09 15:00:00,15.0,sell,183.28,183.46808,183.46808,182.90385,lost,-0.18808
2024-01-09 15:00:00,2024-01-09 15:30:00,30.0,sell,183.44,183.2135,183.55325,183.2135,won,0.2265
2024-01-09 10:15:00,2024-01-09 15:45:00,330.0,sell,183.555,182.95034,183.85733,182.95034,won,0.60466
2024-01-09 15:15:00,2024-01-09 15:45:00,30.0,sell,183.351,182.94954,183.55173,182.94954,won,0.40146
2024-01-09 13:00:00,2024-01-09 18:45:00,345.0,sell,183.249,183.56062,183.56062,182.62575,lost,-0.31162
2024-01-09 13:15:00,2024-01-09 18:45:00,330.0,sell,183.143,183.52765,183.52765,182.3737,lost,-0.38465
2024-01-09 15:30:00,2024-01-09 18:45:00,195.0,sell,183.119,183.55754,183.55754,182.24193,lost,-0.43854
2024-01-09 15:45:00,2024-01-09 18:45:00,180.0,sell,182.95,183.5615,183.5615,181.72701,lost,-0.6115
2024-01-09 16:00:00,2024-01-09 18:45:00,165.0,sell,182.81,183.56285,183.56285,181.30429,lost,-0.75285
2024-01-09 16:15:00,2024-01-09 18:45:00,150.0,sell,182.975,183.56472,183.56472,181.79556,lost,-0.58972
2024-01-09 16:30:00,2024-01-09 18:45:00,135.0,sell,182.905,183.56288,183.56288,181.58923,lost,-0.65788
2024-01-09 16:45:00,2024-01-09 18:45:00,120.0,sell,183.047,183.56382,183.56382,182.01336,lost,-0.51682
2024-01-09 17:00:00,2024-01-09 18:45:00,105.0,sell,182.911,183.56473,183.56473,181.60355,lost,-0.65373
2024-01-09 17:15:00,2024-01-09 18:45:00,90.0,sell,182.955,183.5645,183.5645,181.73601,lost,-0.6095
2024-01-09 17:30:00,2024-01-09 18:45:00,75.0,sell,183.291,183.54953,183.54953,182.77393,lost,-0.25853
2024-01-09 17:45:00,2024-01-09 18:45:00,60.0,sell,183.319,183.52474,183.52474,182.90751,lost,-0.20574
2024-01-09 18:00:00,2024-01-09 18:45:00,45.0,sell,183.272,183.52376,183.52376,182.76847,lost,-0.25176
2024-01-09 18:15:00,2024-01-09 18:45:00,30.0,sell,183.461,183.56135,183.56135,183.2603,lost,-0.10035
2024-01-09 18:30:00,2024-01-09 18:45:00,15.0,sell,183.507,183.59997,183.59997,183.32106,lost,-0.09297
2024-01-09 12:45:00,2024-01-09 19:00:00,375.0,sell,183.312,183.64759,183.64759,182.64081,lost,-0.33559
2024-01-09 18:45:00,2024-01-09 22:00:00,195.0,sell,183.581,183.36027,183.69136,183.36027,won,0.22073
2024-01-09 19:00:00,2024-01-10 02:00:00,420.0,sell,183.611,183.74627,183.74627,183.34047,lost,-0.13527
2024-01-09 12:30:00,2024-01-10 02:15:00,825.0,sell,183.342,183.82514,183.82514,182.37572,lost,-0.48314
2024-01-09 10:30:00,2024-01-10 02:30:00,960.0,sell,183.414,183.85855,183.85855,182.52489,lost,-0.44455
2024-01-09 10:45:00,2024-01-10 02:30:00,945.0,sell,183.449,183.85784,183.85784,182.63133,lost,-0.40884
2024-01-09 11:00:00,2024-01-10 02:30:00,930.0,sell,183.21,183.86106,183.86106,181.90788,lost,-0.65106
2024-01-09 11:15:00,2024-01-10 02:30:00,915.0,sell,183.14,183.86141,183.86141,181.69717,lost,-0.72141
2024-01-09 11:30:00,2024-01-10 02:30:00,900.0,sell,183.238,183.86085,183.86085,181.9923,lost,-0.62285
2024-01-09 11:45:00,2024-01-10 02:30:00,885.0,sell,183.308,183.85932,183.85932,182.20535,lost,-0.55132
2024-01-09 12:00:00,2024-01-10 02:30:00,870.0,sell,183.226,183.8583,183.8583,181.9614,lost,-0.6323
2024-01-09 12:15:00,2024-01-10 02:30:00,855.0,sell,183.258,183.84446,183.84446,182.08508,lost,-0.58646
2024-01-10 05:30:00,2024-01-10 07:30:00,120.0,buy,183.91,183.83035,183.83035,184.06929,lost,-0.07965
2024-01-10 05:45:00,2024-01-10 07:30:00,105.0,buy,183.947,183.83111,183.83111,184.17877,lost,-0.11589
2024-01-10 06:00:00,2024-01-10 07:30:00,90.0,buy,183.919,183.83332,183.83332,184.09036,lost,-0.08568
2024-01-10 06:15:00,2024-01-10 07:30:00,75.0,buy,183.908,183.83444,183.83444,184.05512,lost,-0.07356
2024-01-10 06:30:00,2024-01-10 07:30:00,60.0,buy,183.941,183.82887,183.82887,184.16526,lost,-0.11213
2024-01-10 06:45:00,2024-01-10 07:30:00,45.0,buy,183.937,183.83077,183.83077,184.14945,lost,-0.10623
2024-01-10 07:00:00,2024-01-10 07:30:00,30.0,buy,183.961,183.83143,183.83143,184.22013,lost,-0.12957
2024-01-10 07:15:00,2024-01-10 07:45:00,30.0,buy,183.898,183.80451,183.80451,184.08498,lost,-0.09349
2024-01-10 07:30:00,2024-01-10 08:00:00,30.0,buy,183.828,183.93698,183.77351,183.93698,won,0.10898
2024-01-10 07:45:00,2024-01-10 09:15:00,90.0,buy,183.885,184.19556,183.72972,184.19556,won,0.31056
2024-01-10 08:00:00,2024-01-10 10:30:00,150.0,buy,183.914,184.28502,183.72849,184.28502,won,0.37102
2024-01-10 08:15:00,2024-01-10 10:30:00,135.0,buy,183.911,184.2768,183.7281,184.2768,won,0.3658
2024-01-10 08:30:00,2024-01-10 10:45:00,135.0,buy,183.945,184.38103,183.72699,184.38103,won,0.43603
2024-01-10 02:45:00,2024-01-10 11:30:00,525.0,buy,183.727,184.4936,183.3437,184.4936,won,0.7666
2024-01-10 09:30:00,2024-01-10 13:00:00,210.0,buy,183.99,184.53113,183.71944,184.53113,won,0.54113
2024-01-10 04:30:00,2024-01-10 14:30:00,600.0,buy,184.0,184.71688,183.64156,184.71688,won,0.71688
2024-01-10 04:45:00,2024-01-10 14:30:00,585.0,buy,184.005,184.72903,183.64299,184.72903,won,0.72403
2024-01-10 05:15:00,2024-01-10 14:30:00,555.0,buy,184.002,184.69886,183.65357,184.69886,won,0.69686
2024-01-10 08:45:00,2024-01-10 14:30:00,345.0,buy,184.053,184.71496,183.72202,184.71496,won,0.66196
2024-01-10 09:15:00,2024-01-10 14:30:00,315.0,buy,184.091,184.83075,183.72112,184.83075,won,0.73975
2024-01-10 09:45:00,2024-01-10 14:30:00,285.0,buy,184.037,184.67026,183.72037,184.67026,won,0.63326
2024-01-10 05:00:00,2024-01-10 14:45:00,585.0,buy,184.049,184.86138,183.64281,184.86138,won,0.81238
2024-01-10 10:15:00,2024-01-10 14:45:00,270.0,buy,184.117,184.86032,183.74534,184.86032,won,0.74332
2024-01-10 12:30:00,2024-01-10 16:15:00,225.0,buy,184.309,184.93645,183.99528,184.93645,won,0.62745
2024-01-10 02:30:00,2024-01-10 16:30:00,840.0,buy,183.895,184.9898,183.3476,184.9898,won,1.0948
2024-01-10 09:00:00,2024-01-10 16:30:00,450.0,buy,184.138,184.97089,183.72156,184.97089,won,0.83289
2024-01-10 04:15:00,2024-01-10 16:45:00,750.0,buy,184.015,185.01633,183.51434,185.01633,won,1.00133
2024-01-10 03:45:00,2024-01-10 17:00:00,795.0,buy,183.972,185.08482,183.41559,185.08482,won,1.11282
2024-01-10 04:00:00,2024-01-10 17:00:00,780.0,buy,183.993,185.13705,183.42098,185.13705,won,1.14405
2024-01-10 10:00:00,2024-01-10 17:00:00,420.0,buy,184.186,185.12096,183.71852,185.12096,won,0.93496
2024-01-10 13:15:00,2024-01-10 17:00:00,225.0,buy,184.537,185.1651,184.22295,185.1651,won,0.6281
2024-01-10 13:45:00,2024-01-10 17:00:00,195.0,buy,184.511,185.08405,184.22448,185.08405,won,0.57305
2024-01-10 03:00:00,2024-01-10 17:15:00,855.0,buy,183.952,185.18063,183.33768,185.18063,won,1.22863
2024-01-10 12:15:00,2024-01-10 17:15:00,300.0,buy,184.374,185.21195,183.95503,185.21195,won,0.83795
2024-01-10 13:00:00,2024-01-10 17:15:00,255.0,buy,184.534,185.21772,184.19214,185.21772,won,0.68372
2024-01-10 13:30:00,2024-01-10 17:15:00,225.0,buy,184.555,185.21759,184.22371,185.21759,won,0.66259
2024-01-10 10:30:00,2024-01-10 17:30:00,420.0,buy,184.288,185.25858,183.80271,185.25858,won,0.97058
2024-01-10 14:00:00,2024-01-10 17:30:00,210.0,buy,184.591,185.3234,184.2248,185.3234,won,0.7324
2024-01-10 03:15:00,2024-01-10 17:45:00,870.0,buy,184.026,185.40401,183.33699,185.40401,won,1.37801
2024-01-10 03:30:00,2024-01-10 17:45:00,855.0,buy,184.037,185.37373,183.36864,185.37373,won,1.33673
2024-01-10 10:45:00,2024-01-10 17:45:00,420.0,buy,184.336,185.40318,183.80241,185.40318,won,1.06718
2024-01-10 11:00:00,2024-01-10 17:45:00,405.0,buy,184.35,185.40938,183.82031,185.40938,won,1.05938
2024-01-10 11:30:00,2024-01-10 17:45:00,375.0,buy,184.415,185.43138,183.90681,185.43138,won,1.01638
2024-01-10 11:45:00,2024-01-10 17:45:00,360.0,buy,184.418,185.441,183.9065,185.441,won,1.023
2024-01-10 12:00:00,2024-01-10 17:45:00,345.0,buy,184.389,185.35271,183.90714,185.35271,won,0.96371
2024-01-10 12:45:00,2024-01-10 17:45:00,300.0,buy,184.446,185.34877,183.99461,185.34877,won,0.90277
2024-01-10 14:15:00,2024-01-10 17:45:00,210.0,buy,184.624,185.4038,184.2341,185.4038,won,0.7798
2024-01-10 11:15:00,2024-01-10 18:00:00,405.0,buy,184.441,185.51264,183.90518,185.51264,won,1.07164
2024-01-10 22:45:00,2024-01-11 00:00:00,75.0,buy,185.664,185.39275,185.39275,186.2065,lost,-0.27125
2024-01-10 23:00:00,2024-01-11 00:00:00,60.0,buy,185.679,185.42152,185.42152,186.19396,lost,-0.25748
2024-01-10 23:15:00,2024-01-11 00:00:00,45.0,buy,185.723,185.44805,185.44805,186.27289,lost,-0.27495
2024-01-10 23:30:00,2024-01-11 00:00:00,30.0,buy,185.67,185.46594,185.46594,186.07812,lost,-0.20406
