Time,Open,High,Low,Close,Volume
2024-01-02 08:15:00,180.06,180.071,179.967,180.049,597
2024-01-02 08:30:00,180.049,180.132,180.008,180.072,684
2024-01-02 08:45:00,180.072,180.211,180.039,180.17,903
2024-01-02 09:00:00,180.17,180.27,180.116,180.173,1369
2024-01-02 09:15:00,180.173,180.286,180.134,180.181,1360
2024-01-02 09:30:00,180.177,180.22,180.111,180.125,1369
2024-01-02 09:45:00,180.125,180.269,180.121,180.219,1933
2024-01-02 10:00:00,180.219,180.414,180.162,180.319,2363
2024-01-02 10:15:00,180.319,180.327,180.119,180.283,1668
2024-01-02 10:30:00,180.283,180.413,180.272,180.36,1575
2024-01-02 10:45:00,180.362,180.571,180.352,180.477,1539
2024-01-02 11:00:00,180.462,180.647,180.421,180.616,1524
2024-01-02 11:15:00,180.613,180.616,180.348,180.37,1424
2024-01-02 11:30:00,180.36,180.381,179.985,180.01,1428
2024-01-02 11:45:00,180.008,180.071,179.932,180.021,1580
2024-01-02 12:00:00,180.02,180.056,179.923,180.016,1622
2024-01-02 12:15:00,180.012,180.184,179.988,180.029,1732
2024-01-02 12:30:00,180.028,180.086,179.91,179.965,1715
2024-01-02 12:45:00,179.965,179.983,179.795,179.827,1386
2024-01-02 13:00:00,179.827,179.827,179.519,179.542,1743
2024-01-02 13:15:00,179.542,179.738,179.521,179.599,1739
2024-01-02 13:30:00,179.599,179.712,179.576,179.597,1792
2024-01-02 13:45:00,179.596,179.604,179.481,179.588,1475
2024-01-02 14:00:00,179.593,179.601,179.467,179.565,1612
2024-01-02 14:15:00,179.565,179.861,179.564,179.84,1606
2024-01-02 14:30:00,179.827,179.941,179.762,179.813,1562
2024-01-02 14:45:00,179.813,179.859,179.653,179.682,1643
2024-01-02 15:00:00,179.687,179.754,179.547,179.578,1856
2024-01-02 15:15:00,179.579,179.618,179.385,179.445,1862
2024-01-02 15:30:00,179.447,179.491,179.29,179.341,2000
2024-01-02 15:45:00,179.339,179.55,179.313,179.528,1863
2024-01-02 16:00:00,179.512,179.553,179.286,179.303,2041
2024-01-02 16:15:00,179.303,179.319,179.083,179.186,2264
2024-01-02 16:30:00,179.186,179.325,179.16,179.263,2466
2024-01-02 16:45:00,179.263,179.292,178.743,178.755,2718
2024-01-02 17:00:00,178.751,178.916,178.735,178.823,2492
2024-01-02 17:15:00,178.823,178.981,178.783,178.936,2218
2024-01-02 17:30:00,178.938,179.105,178.851,179.079,2549
2024-01-02 17:45:00,179.084,179.215,179.055,179.184,2327
2024-01-02 18:00:00,179.182,179.24,179.034,179.05,2185
2024-01-02 18:15:00,179.05,179.125,178.936,178.982,1703
2024-01-02 18:30:00,178.983,179.1,178.941,179.081,1442
2024-01-02 18:45:00,179.08,179.247,179.056,179.205,1433
2024-01-02 19:00:00,179.205,179.268,179.193,179.247,1259
2024-01-02 19:15:00,179.247,179.301,179.21,179.267,1409
2024-01-02 19:30:00,179.268,179.365,179.266,179.355,1024
2024-01-02 19:45:00,179.356,179.379,179.313,179.354,1098
2024-01-02 20:00:00,179.353,179.376,179.228,179.261,1009
2024-01-02 20:15:00,179.261,179.267,179.201,179.223,885
2024-01-02 20:30:00,179.223,179.312,179.192,179.3,773
2024-01-02 20:45:00,179.3,179.32,179.223,179.227,809
2024-01-02 21:00:00,179.228,179.228,179.126,179.192,876
2024-01-02 21:15:00,179.192,179.225,179.171,179.184,786
2024-01-02 21:30:00,179.184,179.219,179.154,179.215,557
2024-01-02 21:45:00,179.215,179.244,179.136,179.139,804
2024-01-02 22:00:00,179.139,179.186,179.134,179.166,758
2024-01-02 22:15:00,179.166,179.175,179.055,179.061,765
2024-01-02 22:30:00,179.06,179.067,178.992,178.995,852
2024-01-02 22:45:00,178.995,179.139,178.97,179.128,1173
2024-01-02 23:00:00,179.127,179.193,179.115,179.167,945
2024-01-02 23:15:00,179.166,179.201,179.14,179.165,394
2024-01-02 23:30:00,179.161,179.198,179.144,179.194,341
2024-01-02 23:45:00,179.19,179.208,179.181,179.184,370
2024-01-03 00:00:00,179.034,179.126,179.008,179.098,146
2024-01-03 00:15:00,179.098,179.16,179.071,179.147,389
2024-01-03 00:30:00,179.141,179.173,179.116,179.124,398
2024-01-03 00:45:00,179.122,179.235,179.114,179.232,575
2024-01-03 01:00:00,179.253,179.319,179.236,179.315,320
2024-01-03 01:15:00,179.316,179.378,179.303,179.374,490
2024-01-03 01:30:00,179.374,179.419,179.349,179.361,484
2024-01-03 01:45:00,179.361,179.459,179.355,179.457,643
2024-01-03 02:00:00,179.457,179.462,179.268,179.281,842
2024-01-03 02:15:00,179.281,179.32,179.175,179.232,747
2024-01-03 02:30:00,179.232,179.285,179.179,179.251,1109
2024-01-03 02:45:00,179.25,179.316,179.249,179.303,842
2024-01-03 03:00:00,179.302,179.346,179.284,179.301,779
2024-01-03 03:15:00,179.3,179.468,179.274,179.372,1302
2024-01-03 03:30:00,179.372,179.382,179.229,179.258,963
2024-01-03 03:45:00,179.256,179.369,179.225,179.346,740
2024-01-03 04:00:00,179.349,179.402,179.324,179.371,605
2024-01-03 04:15:00,179.371,179.376,179.299,179.348,663
2024-01-03 04:30:00,179.347,179.387,179.331,179.346,537
2024-01-03 04:45:00,179.346,179.379,179.329,179.375,440
2024-01-03 05:00:00,179.375,179.397,179.281,179.364,647
2024-01-03 05:15:00,179.364,179.373,179.311,179.329,668
2024-01-03 05:30:00,179.328,179.375,179.325,179.352,719
2024-01-03 05:45:00,179.352,179.379,179.326,179.351,935
2024-01-03 06:00:00,179.352,179.396,179.316,179.391,602
2024-01-03 06:15:00,179.393,179.395,179.344,179.375,643
2024-01-03 06:30:00,179.374,179.416,179.363,179.371,681
2024-01-03 06:45:00,179.371,179.399,179.344,179.386,680
2024-01-03 07:00:00,179.386,179.516,179.381,179.514,908
2024-01-03 07:15:00,179.514,179.514,179.455,179.457,798
2024-01-03 07:30:00,179.457,179.458,179.39,179.412,505
2024-01-03 07:45:00,179.412,179.531,179.403,179.509,710
2024-01-03 08:00:00,179.509,179.533,179.449,179.512,728
2024-01-03 08:15:00,179.512,179.56,179.462,179.531,636
2024-01-03 08:30:00,179.531,179.638,179.513,179.631,578
2024-01-03 08:45:00,179.644,179.706,179.642,179.651,881
2024-01-03 09:00:00,179.634,179.775,179.508,179.77,1505
2024-01-03 09:15:00,179.77,179.867,179.69,179.841,1573
2024-01-03 09:30:00,179.842,180.003,179.819,179.918,1946
2024-01-03 09:45:00,179.918,180.123,179.91,180.064,1683
2024-01-03 10:00:00,180.068,180.141,179.99,180.141,2144
2024-01-03 10:15:00,180.127,180.305,180.113,180.296,1909
2024-01-03 10:30:00,180.299,180.337,180.197,180.254,1706
2024-01-03 10:45:00,180.253,180.35,180.222,180.234,1549
2024-01-03 11:00:00,180.234,180.336,180.205,180.214,1679
2024-01-03 11:15:00,180.213,180.236,180.014,180.036,1574
2024-01-03 11:30:00,180.036,180.246,179.994,180.235,1492
2024-01-03 11:45:00,180.235,180.288,180.058,180.118,1391
2024-01-03 12:00:00,180.113,180.177,180.062,180.161,1080
2024-01-03 12:15:00,180.159,180.294,180.141,180.212,1373
2024-01-03 12:30:00,180.208,180.261,180.071,180.077,1267
2024-01-03 12:45:00,180.076,180.138,180.033,180.115,1143
2024-01-03 13:00:00,180.114,180.272,180.041,180.221,1385
2024-01-03 13:15:00,180.221,180.26,180.175,180.247,1012
2024-01-03 13:30:00,180.247,180.392,180.239,180.363,1625
2024-01-03 13:45:00,180.363,180.546,180.317,180.478,1410
2024-01-03 14:00:00,180.476,180.562,180.429,180.433,1514
2024-01-03 14:15:00,180.433,180.54,180.414,180.476,1376
2024-01-03 14:30:00,180.476,180.512,180.41,180.448,1281
2024-01-03 14:45:00,180.448,180.486,180.353,180.449,1591
2024-01-03 15:00:00,180.448,180.613,180.441,180.485,1606
2024-01-03 15:15:00,180.486,180.598,180.467,180.598,1849
2024-01-03 15:30:00,180.597,180.668,180.526,180.614,2024
2024-01-03 15:45:00,180.611,180.664,180.536,180.629,1864
2024-01-03 16:00:00,180.627,180.632,180.55,180.602,1933
2024-01-03 16:15:00,180.602,180.886,180.582,180.874,1744
2024-01-03 16:30:00,180.884,181.046,180.884,180.979,2396
2024-01-03 16:45:00,180.979,181.019,180.812,180.846,2239
2024-01-03 17:00:00,180.864,180.972,180.673,180.896,3339
2024-01-03 17:15:00,180.898,181.366,180.898,181.314,2708
2024-01-03 17:30:00,181.314,181.464,181.272,181.281,2558
2024-01-03 17:45:00,181.283,181.442,181.254,181.334,2480
2024-01-03 18:00:00,181.334,181.434,181.268,181.386,2341
2024-01-03 18:15:00,181.387,181.424,181.283,181.37,1916
2024-01-03 18:30:00,181.367,181.41,181.279,181.326,1742
2024-01-03 18:45:00,181.322,181.465,181.308,181.465,1403
2024-01-03 19:00:00,181.465,181.528,181.428,181.527,1246
2024-01-03 19:15:00,181.527,181.536,181.431,181.534,1279
2024-01-03 19:30:00,181.53,181.745,181.513,181.742,1130
2024-01-03 19:45:00,181.742,181.744,181.533,181.588,1291
2024-01-03 20:00:00,181.588,181.753,181.504,181.741,1344
2024-01-03 20:15:00,181.741,181.747,181.588,181.666,1208
2024-01-03 20:30:00,181.664,181.683,181.51,181.521,1136
2024-01-03 20:45:00,181.519,181.626,181.456,181.572,1133
2024-01-03 21:00:00,181.572,181.693,181.502,181.671,2669
2024-01-03 21:15:00,181.671,181.688,181.532,181.577,2257
2024-01-03 21:30:00,181.606,181.612,181.39,181.498,2253
2024-01-03 21:45:00,181.498,181.522,181.394,181.398,1995
2024-01-03 22:00:00,181.407,181.441,181.292,181.381,1707
2024-01-03 22:15:00,181.383,181.398,181.254,181.351,1498
2024-01-03 22:30:00,181.352,181.425,181.338,181.338,1413
2024-01-03 22:45:00,181.338,181.422,181.324,181.396,1418
2024-01-03 23:00:00,181.395,181.452,181.384,181.444,727
2024-01-03 23:15:00,181.444,181.46,181.405,181.444,530
2024-01-03 23:30:00,181.443,181.503,181.407,181.49,426
2024-01-03 23:45:00,181.49,181.497,181.439,181.467,421
2024-01-04 00:00:00,181.411,181.437,181.394,181.409,112
2024-01-04 00:15:00,181.409,181.443,181.304,181.364,454
2024-01-04 00:30:00,181.365,181.378,181.313,181.329,202
2024-01-04 00:45:00,181.328,181.333,181.213,181.283,490
2024-01-04 01:00:00,181.284,181.376,181.188,181.208,620
2024-01-04 01:15:00,181.208,181.303,181.194,181.251,436
2024-01-04 01:30:00,181.251,181.324,181.216,181.296,451
2024-01-04 01:45:00,181.296,181.296,181.162,181.223,591
2024-01-04 02:00:00,181.223,181.226,181.034,181.072,1044
2024-01-04 02:15:00,181.072,181.234,181.012,181.232,741
2024-01-04 02:30:00,181.229,181.428,181.223,181.417,836
2024-01-04 02:45:00,181.417,181.543,181.35,181.508,1274
2024-01-04 03:00:00,181.508,181.528,181.289,181.404,888
2024-01-04 03:15:00,181.404,181.58,181.394,181.573,1014
2024-01-04 03:30:00,181.573,181.625,181.508,181.52,893
2024-01-04 03:45:00,181.52,181.644,181.52,181.613,905
2024-01-04 04:00:00,181.613,181.613,181.52,181.574,669
2024-01-04 04:15:00,181.571,181.595,181.487,181.513,803
2024-01-04 04:30:00,181.513,181.604,181.513,181.564,520
2024-01-04 04:45:00,181.564,181.644,181.562,181.636,555
2024-01-04 05:00:00,181.636,181.637,181.552,181.629,765
2024-01-04 05:15:00,181.629,181.635,181.517,181.548,654
2024-01-04 05:30:00,181.548,181.631,181.49,181.615,926
2024-01-04 05:45:00,181.615,181.679,181.609,181.666,492
2024-01-04 06:00:00,181.666,181.713,181.652,181.699,512
2024-01-04 06:15:00,181.699,181.945,181.699,181.841,625
2024-01-04 06:30:00,181.841,181.843,181.687,181.706,600
2024-01-04 06:45:00,181.706,181.959,181.701,181.905,776
2024-01-04 07:00:00,181.905,182.026,181.899,181.979,854
2024-01-04 07:15:00,181.979,182.027,181.926,181.974,734
2024-01-04 07:30:00,181.974,182.256,181.966,182.091,1108
2024-01-04 07:45:00,182.091,182.146,182.03,182.098,997
2024-01-04 08:00:00,182.102,182.2,181.978,182.189,1413
2024-01-04 08:15:00,182.189,182.207,182.076,182.114,1159
2024-01-04 08:30:00,182.113,182.13,181.995,182.033,1270
2024-01-04 08:45:00,182.033,182.096,181.949,181.981,1069
2024-01-04 09:00:00,181.982,182.052,181.853,181.876,1765
2024-01-04 09:15:00,181.877,181.959,181.797,181.898,1448
2024-01-04 09:30:00,181.896,181.966,181.714,181.728,1712
2024-01-04 09:45:00,181.71,182.037,181.674,181.992,1772
2024-01-04 10:00:00,181.989,182.048,181.838,181.941,2235
2024-01-04 10:15:00,181.938,182.235,181.937,182.096,1748
2024-01-04 10:30:00,182.102,182.269,182.096,182.179,1576
2024-01-04 10:45:00,182.175,182.445,182.165,182.382,1848
2024-01-04 11:00:00,182.378,182.519,182.371,182.443,1643
2024-01-04 11:15:00,182.443,182.638,182.43,182.613,1335
2024-01-04 11:30:00,182.621,182.946,182.617,182.89,1594
2024-01-04 11:45:00,182.898,183.039,182.816,183.002,1810
2024-01-04 12:00:00,183.002,183.257,182.983,183.102,1713
2024-01-04 12:15:00,183.102,183.269,183.096,183.17,1321
2024-01-04 12:30:00,183.171,183.352,183.104,183.111,1392
2024-01-04 12:45:00,183.111,183.324,183.069,183.306,1433
2024-01-04 13:00:00,183.304,183.33,183.129,183.137,1223
2024-01-04 13:15:00,183.137,183.297,183.109,183.272,1117
2024-01-04 13:30:00,183.277,183.293,183.165,183.197,1177
2024-01-04 13:45:00,183.193,183.197,182.983,183.064,1072
2024-01-04 14:00:00,183.061,183.095,182.835,182.9,1342
2024-01-04 14:15:00,182.9,183.05,182.858,183.048,1169
2024-01-04 14:30:00,183.046,183.085,183.007,183.059,1484
2024-01-04 14:45:00,183.059,183.08,182.965,183.05,1108
2024-01-04 15:00:00,183.046,183.065,182.859,182.868,1428
2024-01-04 15:15:00,182.862,183.181,182.836,183.064,2034
2024-01-04 15:30:00,183.056,183.151,182.963,183.136,2481
2024-01-04 15:45:00,183.138,183.284,183.109,183.171,2010
2024-01-04 16:00:00,183.171,183.357,183.167,183.323,1985
2024-01-04 16:15:00,183.323,183.363,183.223,183.361,1701
2024-01-04 16:30:00,183.36,183.502,183.323,183.477,2036
2024-01-04 16:45:00,183.48,183.678,183.437,183.567,2100
2024-01-04 17:00:00,183.561,183.759,183.541,183.753,2298
2024-01-04 17:15:00,183.755,183.755,183.581,183.618,1918
2024-01-04 17:30:00,183.616,183.781,183.603,183.677,1725
2024-01-04 17:45:00,183.678,183.775,183.624,183.707,1908
2024-01-04 18:00:00,183.697,183.707,183.552,183.603,1799
2024-01-04 18:15:00,183.601,183.611,183.439,183.497,1624
2024-01-04 18:30:00,183.497,183.542,183.406,183.474,1525
2024-01-04 18:45:00,183.476,183.541,183.45,183.478,1288
2024-01-04 19:00:00,183.475,183.522,183.436,183.513,1157
2024-01-04 19:15:00,183.513,183.513,183.342,183.416,1317
2024-01-04 19:30:00,183.417,183.441,183.282,183.283,1015
2024-01-04 19:45:00,183.283,183.425,183.235,183.396,1139
2024-01-04 20:00:00,183.396,183.463,183.348,183.462,927
2024-01-04 20:15:00,183.468,183.522,183.356,183.362,818
2024-01-04 20:30:00,183.362,183.399,183.313,183.387,862
2024-01-04 20:45:00,183.387,183.436,183.343,183.382,908
2024-01-04 21:00:00,183.382,183.39,183.312,183.314,698
2024-01-04 21:15:00,183.314,183.346,183.295,183.326,638
2024-01-04 21:30:00,183.333,183.346,183.256,183.259,491
2024-01-04 21:45:00,183.259,183.408,183.221,183.369,778
2024-01-04 22:00:00,183.367,183.367,183.299,183.33,568
2024-01-04 22:15:00,183.33,183.344,183.265,183.309,639
2024-01-04 22:30:00,183.309,183.372,183.306,183.352,674
2024-01-04 22:45:00,183.352,183.4,183.284,183.399,958
2024-01-04 23:00:00,183.399,183.471,183.391,183.447,649
2024-01-04 23:15:00,183.447,183.48,183.414,183.453,269
2024-01-04 23:30:00,183.453,183.468,183.391,183.409,270
2024-01-04 23:45:00,183.41,183.429,183.372,183.409,310
2024-01-05 00:00:00,183.329,183.329,183.272,183.307,50
2024-01-05 00:15:00,183.307,183.45,183.307,183.356,286
2024-01-05 00:30:00,183.356,183.401,183.335,183.344,516
2024-01-05 00:45:00,183.344,183.418,183.266,183.395,644
2024-01-05 01:00:00,183.404,183.516,183.371,183.49,233
2024-01-05 01:15:00,183.49,183.535,183.461,183.527,174
2024-01-05 01:30:00,183.527,183.6,183.475,183.558,323
2024-01-05 01:45:00,183.558,183.621,183.548,183.588,405
2024-01-05 02:00:00,183.588,183.684,183.504,183.526,884
2024-01-05 02:15:00,183.526,183.6,183.51,183.599,678
2024-01-05 02:30:00,183.594,183.713,183.593,183.67,609
2024-01-05 02:45:00,183.67,183.887,183.576,183.764,1547
2024-01-05 03:00:00,183.764,183.794,183.69,183.742,997
2024-01-05 03:15:00,183.742,183.769,183.695,183.765,1040
2024-01-05 03:30:00,183.765,183.795,183.61,183.673,899
2024-01-05 03:45:00,183.675,183.74,183.655,183.726,1019
2024-01-05 04:00:00,183.726,183.736,183.647,183.735,597
2024-01-05 04:15:00,183.735,183.735,183.649,183.656,711
2024-01-05 04:30:00,183.659,183.737,183.645,183.701,622
2024-01-05 04:45:00,183.701,183.754,183.686,183.721,893
2024-01-05 05:00:00,183.721,183.773,183.672,183.712,677
2024-01-05 05:15:00,183.712,183.779,183.704,183.741,574
2024-01-05 05:30:00,183.741,183.826,183.735,183.819,659
2024-01-05 05:45:00,183.819,183.827,183.738,183.783,698
2024-01-05 06:00:00,183.783,183.811,183.738,183.802,685
2024-01-05 06:15:00,183.802,183.812,183.682,183.727,672
2024-01-05 06:30:00,183.727,183.74,183.678,183.701,745
2024-01-05 06:45:00,183.701,183.709,183.636,183.652,625
2024-01-05 07:00:00,183.653,183.673,183.575,183.578,838
2024-01-05 07:15:00,183.579,183.583,183.414,183.428,858
2024-01-05 07:30:00,183.428,183.468,183.4,183.4,654
2024-01-05 07:45:00,183.4,183.459,183.398,183.437,648
2024-01-05 08:00:00,183.42,183.65,183.412,183.645,1109
2024-01-05 08:15:00,183.645,183.964,183.621,183.905,1285
2024-01-05 08:30:00,183.905,184.107,183.863,184.076,1446
2024-01-05 08:45:00,184.076,184.13,183.998,184.018,1346
2024-01-05 09:00:00,184.025,184.037,183.83,183.873,1606
2024-01-05 09:15:00,183.872,184.092,183.801,183.932,1559
2024-01-05 09:30:00,183.932,184.008,183.897,183.956,844
2024-01-05 09:45:00,183.956,184.006,183.909,183.937,1019
2024-01-05 10:00:00,183.937,183.949,183.702,183.881,1644
2024-01-05 10:15:00,183.881,183.939,183.747,183.772,1279
2024-01-05 10:30:00,183.771,183.951,183.769,183.843,1398
2024-01-05 10:45:00,183.843,183.863,183.684,183.696,1200
2024-01-05 11:00:00,183.694,183.817,183.645,183.688,1498
2024-01-05 11:15:00,183.685,183.823,183.667,183.784,1497
2024-01-05 11:30:00,183.765,183.855,183.678,183.719,1598
2024-01-05 11:45:00,183.715,183.862,183.712,183.795,1079
2024-01-05 12:00:00,183.798,183.908,183.771,183.856,1302
2024-01-05 12:15:00,183.856,183.93,183.822,183.929,1144
2024-01-05 12:30:00,183.932,183.932,183.815,183.864,1362
2024-01-05 12:45:00,183.864,183.901,183.746,183.788,1167
2024-01-05 13:00:00,183.787,183.885,183.698,183.884,1003
2024-01-05 13:15:00,183.884,183.933,183.829,183.848,908
2024-01-05 13:30:00,183.848,183.873,183.794,183.852,959
2024-01-05 13:45:00,183.852,183.881,183.788,183.814,954
2024-01-05 14:00:00,183.814,183.918,183.795,183.901,930
2024-01-05 14:15:00,183.901,183.948,183.784,183.844,1009
2024-01-05 14:30:00,183.844,183.862,183.764,183.773,830
2024-01-05 14:45:00,183.773,183.775,183.669,183.715,910
2024-01-05 15:00:00,183.713,183.927,183.664,183.872,1342
2024-01-05 15:15:00,183.869,183.87,183.646,183.646,1574
2024-01-05 15:30:00,183.678,184.249,183.644,184.2,4129
2024-01-05 15:45:00,184.2,184.284,184.057,184.12,3256
2024-01-05 16:00:00,184.121,184.215,184.007,184.109,2932
2024-01-05 16:15:00,184.109,184.172,183.991,184.037,2663
2024-01-05 16:30:00,184.045,184.223,183.975,184.209,2858
2024-01-05 16:45:00,184.207,184.304,184.149,184.294,2329
2024-01-05 17:00:00,184.112,184.188,183.702,183.829,4091
2024-01-05 17:15:00,183.826,183.972,183.551,183.641,3419
2024-01-05 17:30:00,183.648,183.826,183.64,183.803,2938
2024-01-05 17:45:00,183.803,183.961,183.711,183.791,2445
2024-01-05 18:00:00,183.79,183.908,183.738,183.772,2289
2024-01-05 18:15:00,183.774,183.928,183.735,183.912,2111
2024-01-05 18:30:00,183.912,183.97,183.868,183.925,1665
2024-01-05 18:45:00,183.926,184.106,183.885,184.097,1716
2024-01-05 19:00:00,184.095,184.161,184.05,184.067,1858
2024-01-05 19:15:00,184.067,184.135,184.039,184.102,1614
2024-01-05 19:30:00,184.102,184.177,184.047,184.125,1839
2024-01-05 19:45:00,184.125,184.2,184.071,184.164,1604
2024-01-05 20:00:00,184.162,184.203,184.132,184.147,1490
2024-01-05 20:15:00,184.138,184.221,184.113,184.201,1281
2024-01-05 20:30:00,184.201,184.276,184.201,184.262,1489
2024-01-05 20:45:00,184.262,184.302,184.124,184.153,1115
2024-01-05 21:00:00,184.153,184.165,184.067,184.136,1155
2024-01-05 21:15:00,184.134,184.176,184.072,184.109,1309
2024-01-05 21:30:00,184.107,184.162,184.07,184.095,1061
2024-01-05 21:45:00,184.097,184.15,183.984,184.058,1353
2024-01-05 22:00:00,184.058,184.072,184.009,184.052,979
2024-01-05 22:15:00,184.052,184.07,184.017,184.03,844
2024-01-05 22:30:00,184.027,184.085,183.997,184.077,911
2024-01-05 22:45:00,184.08,184.147,184.067,184.117,981
2024-01-05 23:00:00,184.125,184.137,184.077,184.101,905
2024-01-05 23:15:00,184.101,184.122,184.011,184.026,538
2024-01-05 23:30:00,184.026,184.072,183.981,184.012,246
2024-01-05 23:45:00,184.009,184.009,183.915,183.915,323
2024-01-08 00:00:00,183.764,183.793,183.734,183.791,139
2024-01-08 00:15:00,183.791,183.867,183.745,183.771,233
2024-01-08 00:30:00,183.774,183.828,183.728,183.749,203
2024-01-08 00:45:00,183.748,183.798,183.745,183.785,229
2024-01-08 01:00:00,183.816,184.167,183.796,184.161,682
2024-01-08 01:15:00,184.161,184.225,184.062,184.185,597
2024-01-08 01:30:00,184.185,184.194,183.992,184.003,287
2024-01-08 01:45:00,184.003,184.125,184.003,184.04,320
2024-01-08 02:00:00,184.04,184.123,183.989,184.02,424
2024-01-08 02:15:00,184.02,184.094,184.0,184.044,383
2024-01-08 02:30:00,184.044,184.049,183.97,184.011,296
2024-01-08 02:45:00,184.011,184.14,183.953,183.967,529
2024-01-08 03:00:00,183.967,184.032,183.896,183.906,732
2024-01-08 03:15:00,183.906,183.964,183.828,183.838,813
2024-01-08 03:30:00,183.838,183.853,183.714,183.726,905
2024-01-08 03:45:00,183.726,183.742,183.641,183.656,955
2024-01-08 04:00:00,183.656,183.794,183.653,183.778,806
2024-01-08 04:15:00,183.778,183.797,183.743,183.757,809
2024-01-08 04:30:00,183.757,183.791,183.726,183.74,824
2024-01-08 04:45:00,183.739,183.76,183.693,183.707,618
2024-01-08 05:00:00,183.705,183.731,183.564,183.568,571
2024-01-08 05:15:00,183.568,183.575,183.444,183.482,580
2024-01-08 05:30:00,183.482,183.586,183.467,183.56,730
2024-01-08 05:45:00,183.56,183.577,183.474,183.524,776
2024-01-08 06:00:00,183.524,183.53,183.407,183.503,722
2024-01-08 06:15:00,183.503,183.566,183.492,183.515,729
2024-01-08 06:30:00,183.515,183.541,183.463,183.463,404
2024-01-08 06:45:00,183.464,183.521,183.444,183.496,507
2024-01-08 07:00:00,183.496,183.515,183.444,183.5,651
2024-01-08 07:15:00,183.5,183.54,183.437,183.458,383
2024-01-08 07:30:00,183.455,183.467,183.423,183.43,602
2024-01-08 07:45:00,183.43,183.453,183.393,183.397,574
2024-01-08 08:00:00,183.397,183.401,183.314,183.359,851
2024-01-08 08:15:00,183.359,183.431,183.273,183.293,710
2024-01-08 08:30:00,183.293,183.399,183.288,183.358,891
2024-01-08 08:45:00,183.358,183.365,183.266,183.325,778
2024-01-08 09:00:00,183.325,183.407,183.238,183.383,1376
2024-01-08 09:15:00,183.383,183.557,183.382,183.422,1103
2024-01-08 09:30:00,183.418,183.471,183.355,183.432,1352
2024-01-08 09:45:00,183.437,183.639,183.436,183.524,1461
2024-01-08 10:00:00,183.524,183.603,183.459,183.545,1913
2024-01-08 10:15:00,183.538,183.683,183.508,183.544,1806
2024-01-08 10:30:00,183.544,183.547,183.344,183.407,1909
2024-01-08 10:45:00,183.407,183.448,183.37,183.414,1195
2024-01-08 11:00:00,183.414,183.432,183.273,183.295,1280
2024-01-08 11:15:00,183.296,183.311,183.218,183.257,1201
2024-01-08 11:30:00,183.257,183.263,183.096,183.132,1770
2024-01-08 11:45:00,183.132,183.193,183.02,183.102,1340
2024-01-08 12:00:00,183.108,183.256,183.078,183.162,1407
2024-01-08 12:15:00,183.16,183.362,183.117,183.333,1115
2024-01-08 12:30:00,183.333,183.527,183.315,183.514,1161
2024-01-08 12:45:00,183.513,183.541,183.457,183.463,1025
2024-01-08 13:00:00,183.463,183.486,183.372,183.476,979
2024-01-08 13:15:00,183.476,183.583,183.461,183.572,1084
2024-01-08 13:30:00,183.572,183.61,183.442,183.475,1187
2024-01-08 13:45:00,183.47,183.616,183.462,183.588,1007
2024-01-08 14:00:00,183.592,184.003,183.592,183.994,1223
2024-01-08 14:15:00,183.993,184.0,183.797,183.797,919
